,pH,EC,Organic Matter,CEC,TN,TIC,Particle,ρb,Kd,Psc,k,E,μ,α,ZPE,H,G,Eth,CV,S,logKow,HBD,HBA,TBSA,logS,Randic,Polar,Hydrophobic,time(d),depth(cm),S(mg/kg),S(mg/g)_pred
101,4.77,0.043,11.05,1.794,0.934,1.812,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,8,2.66,2.8078792
102,6.36,0.125,16.55,3.59,0.927,1.626,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,13,12,2.44,4.228282
103,5.04,0.093,8.84,1.898,0.86,2.394,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,1,13.72,11.9128895
104,6.92,0.443,15.1,3.568,0.84,9.706,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,8,6.76,4.401135
105,4.77,0.568,19.48,3.864,1.454,2.66,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,5,4,29.14,28.664927
106,4.69,0.048,17.46,9.757,1.099,1.132,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,6,20,0.7,0.6932521
107,6.97,0.186,14.73,3.714,1.102,3.828,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,21,8,0.85,0.7950254
108,5.94,0.277,11.05,3.72,0.929,7.147,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,5,11.18,11.681567
109,6.55,0.299,32.67,8.864,1.882,1.507,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,12,3,25.24,23.170927
110,8.07,0.45,7.11,9.89,0.43,7.32,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,8,1.5,0.9279223
111,7.68,0.723,11.0,7.36,0.638,7.119,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,6,3,19.063,16.7643
112,8.13,0.142,14.95,22.61,1.05,7.31,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,1,2,35.8,33.9294
113,4.64,0.172,14.36,1.107,1.257,4.66,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,8,0.79,0.8549838
114,5.8,0.106,42.53,4.644,2.31,2.915,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,6,2.63,3.0894816
115,6.54,0.124,37.36,12.54,2.083,2.61,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,6,1.45,1.5107414
116,4.77,0.568,19.48,3.864,1.454,2.66,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,6,3,11.12,15.054404
117,6.79,0.478,9.94,4.361,0.893,12.963,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,8,1.31,2.0178475
118,5.75,0.342,37.56,5.544,2.143,2.729,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,21,4,10.56,10.6036
119,4.62,0.048,11.88,2.033,0.993,2.202,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,18,6,1.88,1.9200432
120,6.65,0.239,12.2,5.964,0.973,5.041,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,2,26.04,25.460886
121,6.21,0.339,8.84,3.299,0.945,8.234,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,5,13.328,10.198941
122,6.32,0.314,9.68,3.966,0.952,7.436,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,13,2,11.036,9.954396
123,6.01,0.118,13.81,3.726,0.871,1.75,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,8,4.49,4.508474
124,6.72,1.303,10.68,3.231,1.012,11.969,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,5,3.39,4.819667
125,5.8,0.245,12.15,3.931,0.92,6.604,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,27,1,18.24,16.10178
126,5.89,0.114,12.43,4.151,0.848,1.776,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,27,20,1.26,0.63625014
127,5.94,0.277,11.05,3.72,0.929,7.147,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,1,15.48,13.990933
128,4.89,0.073,9.94,1.815,0.873,2.288,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,4,12.79,12.538217
129,6.95,0.434,16.39,3.37,0.826,8.892,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,16,6,1.271,2.876566
130,8.07,0.45,7.11,9.89,0.43,7.32,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,3,14.68,12.616944
131,5.75,0.342,37.56,5.544,2.143,2.729,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,21,5,10.34,10.39737
132,6.65,0.213,12.2,5.964,0.973,5.041,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,8,2,13.34,16.294
133,4.31,0.627,17.68,1.348,1.669,3.521,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,20,3,23.8,21.136934
134,7.26,0.241,9.86,6.277,1.07,6.466,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,10,2,5.94,6.2145643
135,7.3,0.997,14.89,4.825,0.846,6.918,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,2,17.02,15.157601
136,6.7,0.21,11.05,5.149,1.128,1.551,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,6,1.0,1.4628112
137,6.78,0.199,11.78,4.7,1.081,7.939,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,2,4.2,6.0036726
138,4.89,0.073,9.94,1.815,0.873,2.288,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,3,8.6,9.953723
139,7.12,0.113,16.4,9.03,1.01,1.1,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,8,4.72,2.086484
140,6.67,0.12,16.49,5.73,0.958,1.411,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,8,0.792,0.56654316
141,7.09,0.261,8.84,3.011,1.073,6.298,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,15,5,2.98,3.1369312
142,4.66,0.048,16.4,8.228,1.082,1.372,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,6,0.5,0.9644216
143,4.74,0.052,12.27,3.315,0.921,1.964,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,13,2,10.64,10.95077
144,7.09,0.138,15.56,8.629,1.002,1.849,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,5,22.76,24.02223
145,7.3,0.997,14.89,4.825,0.846,6.918,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,1,9.13,13.240768
146,6.78,0.119,16.47,6.443,0.968,1.339,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,7,20,0.354,0.27584034
147,7.62,0.158,15.76,12.802,1.071,6.138,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,5,8,0.26,0.01148758
148,8.13,0.142,14.95,22.61,1.05,7.31,0.0731,1.328,1430,799.8,0.075,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,1,1,34.0,33.25931
149,6.91,1.27,18.78,2.291,1.053,6.717,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,12,5,15.68,13.936636
150,4.62,0.048,11.88,2.033,0.993,2.202,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,18,8,0.5,0.7300386
151,5.04,0.093,8.84,1.898,0.86,2.394,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,1,6.68,8.298205
152,6.77,1.295,12.7,2.996,1.022,10.656,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,21,5,20.2,16.657103
153,4.69,0.156,17.86,1.082,1.255,3.427,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,20,20,0.76,1.0415084
154,7.62,0.174,30.33,29.01,1.66,1.01,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,5,20.84,23.556465
155,6.98,0.249,31.74,16.923,1.791,1.307,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,8,1,13.4,14.463485
156,4.77,0.385,18.93,3.806,1.259,2.611,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,6,8,0.22,0.7434598
157,4.67,0.047,11.6,1.953,0.973,2.072,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,8,4.31,3.8337667
158,6.95,0.434,16.39,3.37,0.826,8.892,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,8,0.46,0.14058496
159,4.67,0.047,11.6,1.953,0.973,2.072,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,12,0.28,0.619489
160,4.71,0.047,18.52,11.286,1.116,0.892,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,4,8,0.18,0.3762746
161,6.86,1.278,16.75,2.526,1.043,8.03,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,2,19.56,17.826275
162,5.18,0.129,47.5,5.661,2.35,1.427,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,12,1.48,1.1048554
163,7.53,0.437,12.39,6.533,0.621,7.699,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,20,0.24,0.21814503
164,6.01,0.118,13.81,3.726,0.871,1.75,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,24,6,0.6,1.1498414
165,4.69,0.139,21.36,1.058,1.253,2.195,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,25,6,1.0,2.0389395
166,4.43,0.804,22.09,1.598,1.717,1.044,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,4,6.58,8.716957
167,7.49,0.86,12.94,6.093,0.742,7.018,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,1,24.44,22.34741
168,4.43,0.804,22.09,1.598,1.717,1.044,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,2,15.32,12.403177
169,6.91,1.27,18.78,2.291,1.053,6.717,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,12,4,15.216,16.500057
170,8.07,0.45,7.11,9.89,0.43,7.32,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,5,7.73,9.028921
171,5.59,0.114,44.19,4.983,2.323,2.419,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,21,20,1.63,2.2276914
172,7.19,0.224,31.27,20.953,1.746,1.207,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,2,16.07,14.581483
173,7.49,0.86,12.94,6.093,0.742,7.018,0.4154,1.179,24,422.4,0.212,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,5,17.44,16.703142
174,4.62,0.048,11.88,2.033,0.993,2.202,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,12,3.96,3.1978524
175,4.88,0.527,21.98,5.605,1.261,1.245,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,3,6,5.47,3.847218
176,6.25,0.126,16.57,2.877,0.917,1.698,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,20,0.304,0.3759927
177,5.46,0.351,39.77,5.898,2.251,3.29,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,27,3,8.79,5.827707
178,4.94,0.598,23.5,6.5,1.26,0.56,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,6,1.36,1.0554698
179,6.65,0.239,12.2,5.964,0.973,5.041,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,5,26.818,25.500547
180,7.96,0.148,15.22,19.339,1.059,6.919,0.0731,1.328,1160,799.8,0.184,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,20,0.26,-0.055394918
181,5.66,0.214,13.26,4.141,0.912,6.061,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,34,1,7.96,9.089619
182,4.77,0.568,19.48,3.864,1.454,2.66,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,5,3,21.68,21.735989
183,7.35,0.162,32.09,24.894,1.762,1.408,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,4,6,2.46,1.8818383
184,7.62,0.174,30.33,29.01,1.66,1.01,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,2,12,0.18,1.343386
185,4.64,0.172,14.36,1.107,1.257,4.66,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,6,1.86,1.874484
186,7.62,0.174,30.33,29.01,1.66,1.01,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,2,11.31,14.8841915
187,4.67,0.047,11.6,1.953,0.973,2.072,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,24,6,4.08,4.3440113
188,6.67,0.12,16.49,5.73,0.958,1.411,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,20,0.348,0.38083327
189,6.54,0.239,11.36,5.298,0.966,5.839,0.5469,1.109,610,857.7,0.071,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,5,9.1,9.578862
190,4.82,0.063,10.49,1.773,0.879,2.235,0.2875,1.239,590,716.3,0.094,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,18,3,11.11,13.461086
191,4.64,0.172,14.36,1.107,1.257,4.66,0.4769,1.111,361,448.3,0.314,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,15,20,0.86,0.5432219
192,6.98,0.163,14.72,7.963,0.994,2.647,0.5469,1.109,61,857.7,0.128,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,5,3,39.06,38.16932
193,7.08,0.149,33.85,20.776,1.869,1.809,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,12,5.68,5.098028
194,4.77,0.043,11.05,1.794,0.934,1.812,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,34,6,0.72,1.3547562
195,6.55,0.299,32.67,8.864,1.882,1.507,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,12,4,16.21,17.770231
196,4.74,0.052,12.27,3.315,0.921,1.964,0.2875,1.239,344,716.3,0.281,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,13,5,10.96,11.764253
197,4.83,0.456,20.46,4.706,1.26,1.928,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,4,12,4.45,2.8252878
198,6.33,0.323,33.14,4.834,1.928,1.607,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,16,2,22.26,20.236116
199,7.3,0.997,14.89,4.825,0.846,6.918,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,10,3,14.37,15.586153
200,4.94,0.598,23.5,6.5,1.26,0.56,0.4769,1.111,1090,448.3,0.052,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,2,20,0.72,3.2029655
201,7.19,0.224,31.27,20.953,1.746,1.207,0.2691,1.06,260,859.4,0.086,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,7,5,22.03,20.296724
202,6.98,0.249,31.74,16.923,1.791,1.307,0.2691,1.06,373,859.4,0.171,-781.785991,5.5424,226.626,146.5702,-781.53,-781.6074,160.057,78.405,163.005,11.1039,0,1,9.23,-19.3956,10.59,9.23,1160.970987,8,2,21.38,21.96644
203,7.49,0.86,12.94,6.093,0.742,7.018,0.4154,1.179,640,422.4,0.051,-663.895897,2.4862,287.633,50.3601,-663.79,-663.8813,66.572,82.75,194.495,6.4737,2,2,40.46,-10.6125,9.6408,40.46,406.475859,8,1,10.26,10.981997
